Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note,,,,
FS,Suite of Food Security Indicators,156,"China, mainland",61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,156,"China, mainland",61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,158,"China, Taiwan Province of",6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,158,"China, Taiwan Province of",61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,158,"China, Taiwan Province of",61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,170,Colombia,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,170,Colombia,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,170,Colombia,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,174,Comoros,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,80,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,174,Comoros,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,74.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,174,Comoros,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,85.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,178,Congo,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,88.5,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,178,Congo,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,86.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,178,Congo,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,90.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,184,Cook Islands,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,184,Cook Islands,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,184,Cook Islands,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,188,Costa Rica,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,18.4,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,188,Costa Rica,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,17.6,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,188,Costa Rica,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,19.2,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,384,Côte d'Ivoire,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,44.2,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,384,Côte d'Ivoire,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,42.2,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,384,Côte d'Ivoire,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,46.1,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,191,Croatia,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,11.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,191,Croatia,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,9.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,191,Croatia,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,13.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,192,Cuba,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,192,Cuba,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,192,Cuba,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,196,Cyprus,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,196,Cyprus,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,196,Cyprus,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,203,Czechia,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,8.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,203,Czechia,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,203,Czechia,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,10.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,408,Democratic People's Republic of Korea,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,408,Democratic People's Republic of Korea,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,408,Democratic People's Republic of Korea,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,180,Democratic Republic of the Congo,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,76.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,180,Democratic Republic of the Congo,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,74.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,180,Democratic Republic of the Congo,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,78.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,208,Denmark,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,7.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,208,Denmark,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,5.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,208,Denmark,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,8.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,262,Djibouti,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,49.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,262,Djibouti,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,42,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,262,Djibouti,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,56.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,212,Dominica,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,212,Dominica,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,212,Dominica,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,214,Dominican Republic,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,55.4,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,214,Dominican Republic,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,52.1,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,214,Dominican Republic,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,58.7,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,218,Ecuador,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,41.1,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,218,Ecuador,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,37.8,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,218,Ecuador,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,44.4,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,818,Egypt,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,29.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,818,Egypt,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,27.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,818,Egypt,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,32.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,222,El Salvador,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,55,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,222,El Salvador,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,51.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,222,El Salvador,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,58.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,226,Equatorial Guinea,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,226,Equatorial Guinea,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,226,Equatorial Guinea,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,232,Eritrea,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,232,Eritrea,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,232,Eritrea,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,233,Estonia,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,9.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,233,Estonia,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,6.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,233,Estonia,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,12.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,748,Eswatini,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,67.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,748,Eswatini,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,63.7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,748,Eswatini,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,72.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,231,Ethiopia,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,57.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,231,Ethiopia,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,53,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,231,Ethiopia,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,61.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,242,Fiji,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,24.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,242,Fiji,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,19.5,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,242,Fiji,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,29,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,246,Finland,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,12.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,246,Finland,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,7.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,246,Finland,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,17.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,250,France,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,250,France,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,250,France,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,7.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,258,French Polynesia,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,258,French Polynesia,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,258,French Polynesia,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,266,Gabon,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,266,Gabon,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,266,Gabon,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,Q,Missing value; suppressed,,,,,
FS,Suite of Food Security Indicators,270,Gambia,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,60.5,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,270,Gambia,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,57.7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,270,Gambia,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,63.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,268,Georgia,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,38.7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,268,Georgia,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,35.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,268,Georgia,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,41.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,276,Germany,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,3.7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,276,Germany,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,2.5,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,276,Germany,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,4.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,288,Ghana,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,41,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,288,Ghana,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,39,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,288,Ghana,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,43,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,300,Greece,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,6.8,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,300,Greece,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,5.2,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,300,Greece,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,8.3,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,304,Greenland,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,304,Greenland,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,304,Greenland,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,308,Grenada,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,21.1,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,308,Grenada,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,15.4,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,308,Grenada,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,26.8,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,320,Guatemala,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,67.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,320,Guatemala,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,64.5,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,320,Guatemala,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,70.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,324,Guinea,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,73.7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,324,Guinea,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,70.5,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,324,Guinea,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,76.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,624,Guinea-Bissau,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,77.8,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,624,Guinea-Bissau,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,74.8,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,624,Guinea-Bissau,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,80.9,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,328,Guyana,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,328,Guyana,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,328,Guyana,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,332,Haiti,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,83.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,332,Haiti,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,76.8,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,332,Haiti,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,89.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,340,Honduras,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,59.7,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,340,Honduras,61211,Confidence interval: Lower bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,57.8,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,340,Honduras,61212,Confidence interval: Upper bound,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,61.6,A,Official figure,Official estimate,,,,
FS,Suite of Food Security Indicators,348,Hungary,6121,Value,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),20202022,2020-2022,%,14.1,A,Official figure,FAO data,,,,
