Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FS,Suite of Food Security Indicators,548,Vanuatu,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.79,X,Figure from international organizations,
FS,Suite of Food Security Indicators,548,Vanuatu,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,27,E,Estimated value,
FS,Suite of Food Security Indicators,862,Venezuela (Bolivarian Republic of),6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-1.53,X,Figure from international organizations,
FS,Suite of Food Security Indicators,862,Venezuela (Bolivarian Republic of),6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,136,E,Estimated value,
FS,Suite of Food Security Indicators,704,Viet Nam,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-0.11,X,Figure from international organizations,
FS,Suite of Food Security Indicators,704,Viet Nam,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,17,E,Estimated value,
FS,Suite of Food Security Indicators,887,Yemen,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-2.59,X,Figure from international organizations,
FS,Suite of Food Security Indicators,887,Yemen,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,82,E,Estimated value,
FS,Suite of Food Security Indicators,894,Zambia,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,0.06,X,Figure from international organizations,
FS,Suite of Food Security Indicators,894,Zambia,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,30,E,Estimated value,
FS,Suite of Food Security Indicators,716,Zimbabwe,6125,Value,21032,Political stability and absence of violence/terrorism (index),2021,2021,Index,-1.03,X,Figure from international organizations,
FS,Suite of Food Security Indicators,716,Zimbabwe,6128,Value,21031,Per capita food supply variability (kcal/cap/day),2021,2021,kcal/pc/d,21,E,Estimated value,
